302	-19.11	-1.72	-4.3	-0.68	-4.64	8.6	285.03	57.39	10.55	-5.49
303	-23.88	-2.53	-5.33	-0.71	-4.35	8.55	285.62	57.48	12.27	-3.79
304	-41.86	-1.86	6.04	0.05	-4.62	7.94	285.33	56.65	14.92	-2.45
305	-66.52	3.71	-1.96	-0.95	-4.64	8.72	288.33	55.91	16.03	-3.08
306	-184.82	61.99	-46.79	-0.91	-7.55	11.23	293.15	55.98	19.51	-6.24
307	-114.72	20.59	15.6	-1.64	-9.21	13.99	301.68	52.1	22.37	-11.63
308	-34.15	9.27	-55.47	-1	-6.21	7.76	296	55.15	22.83	-7.93
309	1.18	-1.88	-47.98	-1.59	-6.43	6.58	292.51	58.1	21.98	-5.03
310	22.38	-8.98	18.43	0.74	-6.68	7.72	291.47	58.06	21.07	-4.87
311	72.1	-13.1	-4.46	0.15	-5.71	7.69	288.09	60.21	19.49	-1.94
312	127.6	-5.92	-9.79	-0.35	-3.94	4.42	284.44	63.35	14.82	-1.22
313	140.18	10.19	8.84	-0.07	-3.76	5.79	282.11	65.4	10.09	-1.44
314	161.24	14.84	31.15	0.33	-4.64	6.49	283.24	65.32	5.74	-2.95
315	163.64	7.24	27.3	-1	-6.21	8.67	281.32	64.96	2.2	-3.52
316	140.6	-2.15	18.61	-0.43	-6.21	10.77	279.23	64.51	-0.31	-3.44
317	148.81	32.21	5.4	0.37	-4.84	9.6	280.09	64.67	-4.65	-4.9
318	102.61	13.12	-36.22	0.11	-4.09	9.74	280.44	66.32	-6.54	-5.17
319	46.41	9.66	-26.78	-0.53	-1.5	8.15	281	68.1	-7.92	-6.3
320	-10.21	-5.55	-7.95	-1.48	-0.55	7.91	281.02	68.75	-7.57	-6.67
321	-63.88	-22.92	7.27	-1.61	-1.44	8.57	280.08	68.78	-6.04	-6.52
322	-193.66	11.96	-27.44	-3.72	-3.06	16.05	281.8	71.91	-1.59	-5.92
323	-120.43	-11.03	-20.06	-2.66	-4.05	11.03	282.79	72.64	0.7	-6.08
324	-79.01	-28.55	-5.63	-1.15	-5.1	10.14	282.59	71.96	2.63	-6.06
325	-70.76	-28.17	-1.12	-1	-5.02	9.52	279.63	70.78	6.94	-3.1
326	-21.45	-15.05	-3.53	0.11	-4.17	9.06	279.22	70.49	8.57	-1.37
327	-6.17	3.28	5.17	-0.24	-4.51	9.03	280.39	70.39	8.25	-1.54
328	-2.04	0.98	3.64	-0.55	-3.78	8.73	280.26	70.34	7.41	-2.19
329	-9.35	-2.31	-2.56	-0.55	-4.13	8.74	280.87	70.41	6.89	-2.54
330	-7.47	4.79	0.24	-0.56	-4.57	8.72	280.68	70.65	5.99	-3.86
331	-5.01	1.39	-1.23	-0.68	-4.56	8.73	281.41	70.76	4.98	-4.75
332	-4.3	3	0.41	-0.74	-4.66	8.62	281.55	70.68	4.6	-5.78
333	-2.02	1.78	1.44	-0.67	-4.62	8.57	282.58	70.8	4.86	-5.07
334	-0.34	2.65	2.63	-0.75	-4.59	8.65	281.61	70.75	6.03	-3.81
335	0.36	0.45	1.01	-0.91	-4.5	8.49	281.42	70.67	4.74	-5.24
336	-0.77	-2.89	-1.15	-0.77	-4.57	8.57	282.05	70.72	5.95	-3.7
337	-1.59	-2.06	-2.33	-0.57	-4.62	8.62	280.7	70.61	6.05	-4.1
338	-0.16	-0.22	-1.13	-0.75	-4.64	8.57	281.08	70.73	5.09	-4.82
339	-1.7	-0.63	-0.94	-0.78	-4.7	8.61	280.99	70.63	4.53	-5.92
340	-0.25	0.57	-0.08	-0.81	-4.76	8.51	281.84	70.76	5.26	-4.72
341	0.33	0.67	-0.52	-0.78	-4.67	8.53	282.18	70.77	3.99	-6.24
342	0.97	-1.49	-1.03	-0.78	-4.68	8.62	283.09	70.83	5.1	-4.79
343	-0.14	-2.82	-1.73	-0.88	-4.56	8.51	282.57	70.84	3.9	-6.04
344	-2.42	-3.56	-2.4	-0.78	-4.68	8.52	281.79	70.82	5.49	-4.39
345	-3.62	-2	-1.29	-0.68	-4.68	8.58	282.33	70.82	4.39	-5.43
346	-3.71	-1.58	-4.54	-0.56	-4.76	8.49	280.98	70.81	5	-5.3
347	-4.25	1.35	-6.62	-0.76	-4.8	8.43	282.05	71.25	6.04	-3.76
348	-4.11	7.19	-20.18	-0.11	-4.7	8.55	281.01	72.28	6.86	-2.2
349	2.96	35.92	-65.64	-0.12	-4.96	8.35	282.79	76.68	5.95	-0.97
350	9.17	58.14	-111.72	-0.28	-5.2	8.29	284.25	84.34	1.85	-1.36
351	10.18	70.77	-128.68	-0.22	-5.23	8.26	284.95	93.83	-4.05	-2.52
352	11.69	79.2	-141.26	-0.4	-5.32	8.24	286.73	104.88	-9.64	-2.26
353	14.32	76.31	-132.87	-0.67	-5.16	8.13	286.54	115.15	-15.16	-2.42
354	11.55	63.14	-110.46	-0.55	-5.01	8.42	285.86	122.8	-18.93	-3.33
355	9.27	56.33	-96.04	-0.44	-5.01	8.38	284.83	129.33	-20.24	-2.4
356	9.6	59.05	-104.21	-0.61	-5.05	8.36	283.85	136.21	-23.47	-2.47
357	12.95	55.62	-98.56	-0.43	-5.03	8.41	280.47	142.19	-26.28	-3.86
358	11.13	41.51	-75.45	-0.77	-4.8	8.33	278.44	146.16	-27.51	-5.44
359	5.37	17.2	-29.13	-0.79	-4.99	8.36	279.1	148.76	-28.96	-5.27
360	8.03	0.57	0.29	-0.71	-4.73	8.55	276.39	148.54	-27.42	-4.88
361	3.47	-0.06	0.11	-0.56	-4.77	8.53	277.19	148.59	-25.98	-3.83
362	0.95	-0.88	0.03	-0.6	-4.63	8.42	276.57	147.97	-26.18	-5.29
363	0.09	-1.7	-0.65	-0.56	-4.69	8.51	279.41	148.61	-26.18	-3.87
364	-0.05	-1.58	-0.48	-0.56	-4.73	8.53	277.98	149.07	-27.08	-3.42
365	0.11	-0.98	-0.31	-0.61	-4.65	8.58	277.98	148.54	-26.24	-4
366	0.62	-0.25	0.55	-0.53	-4.71	8.54	277.26	149.12	-26.21	-2.62
367	-0.03	-1.03	-0.28	-0.64	-4.69	8.58	278.96	148.5	-26.35	-4.05
368	-1.72	-1.38	-1	-0.7	-4.7	8.51	278.57	147.94	-26.33	-5.25
369	-11.37	-2.18	-0.01	-0.86	-4.56	9.25	277.68	147.57	-25.88	-5.54
370	-38.9	-3.54	-30.77	-6.54	-8.73	17.94	276.57	149.1	-27.67	-5.84
371	10.18	-49.08	17.95	-0.67	-4.4	11.57	274.39	147.59	-24.31	-3.03
372	-40.87	-18.01	9.89	1.42	-3.27	12.4	270.93	146.94	-24.56	-2.2
373	3.82	-13.26	-24.88	0.16	1.78	13.1	269.41	148.18	-22.74	-0.49
374	64.54	6.85	1.28	-0.37	0.51	10.18	270.27	147.08	-18.52	-1
375	100.86	25.37	0.8	-0.88	-1.25	9.17	273.47	146.19	-13.54	-2.55
376	128.78	33.02	19.01	0.56	-2.15	8.47	275.77	144.92	-7.43	-3.18
377	131.77	23.69	35.23	-0.69	-2.21	7.41	277.93	143.33	-3.53	-4.86
378	124.69	11.28	43.5	0.46	-2.72	6.75	277.78	141.19	0.87	-5.24
379	104.91	8.44	28.83	-0.51	-2.12	4.91	277.57	140.22	4.27	-5.27
380	69.91	-2.48	34.65	-0.68	-3.48	6.36	277.79	138.86	6.43	-4.78
381	42.19	2.72	13.15	0.11	-1.41	6.13	277.99	138.05	7.29	-4.45
382	14.05	3.83	-14.14	-0.41	0.28	7.21	278.71	138.69	7.06	-4.62
383	-60.32	1.47	-20.45	-1.67	-0.74	11.22	279.86	139.64	3.84	-6.28
384	-62.86	-8.69	7.03	-1.67	2.37	8.48	279.72	138.85	1.43	-6.7
385	-69.6	5.57	22.36	-0.71	3.18	11.68	280.26	137.27	-1.18	-5.22
386	-57.93	13.86	-15.93	-1.3	3.68	10.3	280.79	137.64	-2.67	-5.29
387	-49.85	-8.14	6.96	-2.79	2.77	8.15	281.36	137.49	-4.44	-5.97
388	-145.41	15.47	-10.56	-2.78	-7.84	17.2	283.48	137.69	-10.41	-7.39
389	-112.9	18.86	-24.31	-3.61	-3.92	10.38	285.18	139.75	-16.83	-7.52
390	-80.31	-10.34	-8.82	-0.95	-4.89	10.23	285.85	141.37	-21.24	-6.32
391	-41.13	-26.01	3.42	-1.64	-7.71	9.58	284.89	142	-25.08	-6.53
392	-5.57	-10.06	2.63	-0.4	-4.22	9.07	286.32	142.19	-23.86	-4.14
393	0.39	2.85	4.64	-0.9	-3.81	8.82	286.55	141.76	-22.57	-3.81
394	-0.74	-2.61	0.74	-1.06	-3.88	8.88	285.93	141.2	-22.46	-4.8
395	-1.75	-3.82	0.29	-0.88	-3.99	9.01	287.12	140.71	-21.73	-5.14
396	-0.41	-3.53	-0.78	-0.78	-3.76	8.79	285.88	140.23	-21.94	-6.3
397	-2.46	-3.47	-1.56	-0.78	-4.06	8.85	286.22	140.81	-21.43	-4.55
398	-2.74	1.03	0.66	-0.8	-3.96	8.81	285.36	140.31	-21.65	-5.84
399	-4.82	-0.05	-0.43	-0.87	-3.89	8.83	285.62	140.55	-23.1	-6.35
400	-5.18	1.23	2.53	-0.93	-4.03	8.78	285.78	140.94	-22.68	-4.97
401	-5.21	0.57	1.5	-0.92	-4.07	8.74	286.06	140.37	-22.9	-6.23
402	-7.88	0.99	0.5	-0.98	-4.13	8.73	287.18	140.7	-24.42	-6.6
403	-8.78	-0.56	-1.37	-1	-4.34	8.65	287.02	140.96	-23.52	-5.38
404	-11.39	-2.21	-1.8	-1.39	-4.29	8.65	288.04	140.64	-24.78	-6.92
405	-31.23	0.45	-2.56	-0.56	-4.56	8.54	287.16	141.36	-24.71	-5.62
406	-50.41	8.02	-0.98	-1.03	-4.54	8.29	291.07	141.45	-27.06	-7.35
407	-70.17	18.25	-17.64	-0.95	-5.53	8.5	291.38	143.84	-31.96	-7.83
408	-141.1	17.73	-45	-1.39	-6.33	9.64	295.32	148.45	-39.11	-8.43
409	-151.87	130.7	-53.44	-1.32	-15.28	19.48	292.59	155.47	-51.47	-14.23
410	46.01	-23.37	-50.06	-1.09	-6.37	8.03	285.14	157.24	-46.48	-7.51
411	36.6	-15.87	-2.91	-1.97	-5.52	6.88	278.36	156.24	-43.21	-6.57
412	57.99	-14.26	9.37	1.17	-5.15	7.59	278.84	154.44	-38.37	-5.12
413	96.1	-6.32	6.85	-0.07	-5.28	7.29	278.28	152.92	-32.06	-3.57
414	115.27	6.72	9.2	-0.13	-4.93	6.82	279.07	151.66	-27.19	-3.38
415	137.03	15.02	17.46	0.79	-4.51	7.17	281.35	149.99	-21.46	-3.45
416	147.04	9.43	37.29	-1.6	-3.71	6.23	280.28	147.4	-16.01	-5.44
417	143	11.73	40.57	0.79	-4.74	6.93	282.39	144.73	-10.27	-5.7
418	109.12	-12.28	43.21	-1.78	-5.05	10.04	280.51	142.47	-6.32	-5.69
419	110.04	-8.65	37.21	-0.36	-3.94	7.45	280.43	140.35	-1.98	-5.06
420	58.63	-4.45	4.39	-1.38	-4.31	10.92	279.57	140.39	-0.28	-4.67
421	24.07	8.17	-23.95	1.09	-0.76	6.94	279.41	141.8	0.57	-4.07
422	-11.73	-2.3	-12.64	-2.86	1.27	8.12	280.48	142.95	-0.64	-5.66
423	-65.41	-1.42	3.74	0.58	1.62	10.3	280.61	142.11	-2.23	-4.37
424	-129.92	22.45	-37.03	-4.95	0.48	9.24	282.72	143.82	-7.6	-5.47
425	-111.71	20.92	-25.89	0.45	-3.9	10.43	286.26	145.62	-14.27	-5.8
426	-76.38	7.51	-2.91	-1.08	-3.24	10.02	288.28	146.21	-19.62	-6.81
427	-59.52	6.18	2.42	-2.26	-3.59	10.42	288.38	146.07	-23.82	-8.92
428	-20.2	-17.79	3.72	-0.94	-3.93	9.51	288.85	146.07	-25.46	-8.63
429	-8.36	-2.28	4.36	-1.76	-3.63	9.16	289.97	145.29	-25.23	-9.47
430	-6.1	-2.34	2.21	-1.58	-3.59	8.89	289.83	144.78	-24.52	-9.68
431	-7.19	-5.64	-2.11	-1.38	-3.74	8.91	288.66	144.37	-23.95	-9.89
432	-6.39	-2.37	1.73	-1.29	-3.89	8.92	288.82	144.87	-23.8	-8.4
433	-1.64	-1.55	0.82	-1.59	-3.6	8.66	289.78	144.33	-24.46	-9.83
434	-1.15	-11.77	-4.77	-1.47	-3.72	8.72	287.15	145.13	-24.01	-7.71
435	-4.69	-22.62	-7.29	-1.45	-3.06	8.01	286.52	144.92	-22.79	-7.03
436	-20.34	-23.24	-20.4	-0.74	-4.4	9.23	283.6	146.4	-23.78	-4.64
437	-13.74	-6.5	-6.93	-0.72	-4.94	8.77	282.77	147.27	-25.4	-4.04
438	-2.25	-1.25	0.11	-0.66	-4.29	8.79	282.36	146.85	-24.54	-4.31
439	-1.37	-0.45	0.55	-0.63	-4.38	8.76	282.55	147.4	-24.3	-2.81
440	-0.67	0.81	1.87	-0.7	-4.27	8.7	282.92	146.75	-24.21	-4.11
441	-5.11	1.72	2.98	-0.63	-4.36	8.67	284.56	146.15	-24.01	-5.1
442	-10.62	0.97	2.91	-1	-4.54	8.65	284.49	146.24	-25.78	-5.76
443	-11.94	1.95	1.19	-0.58	-4.09	8.72	284.28	146.88	-26.54	-4.71
444	-30.78	5.79	8.27	-0.87	-4.32	8.84	286.54	146.24	-27.51	-6.04
445	-122.32	49.88	-16.78	-0.63	-6.19	9.74	290.6	149.97	-38.23	-9.85
446	-150.08	44.47	-25.03	-2.56	-12.31	16.27	295.45	153.21	-47.94	-14.69
447	-31.18	2.8	-58.97	-3.53	-7.82	8.03	290.86	156.56	-49.76	-13.02
448	-7.6	0.3	-38.08	-1.19	-5.73	7.63	286.95	158.64	-49.55	-10.48
449	34.77	-1.66	-23.33	0.01	-3.96	8.4	278.81	159.55	-46.88	-7.81
450	84.53	-3.69	-7.85	-0.11	-3.26	8.61	275.89	158.87	-41.14	-6.09
451	139.09	-8.62	9.55	0.01	-4.07	9.26	276.36	156.88	-32.47	-4.98
452	171.69	-10.1	22.45	0.78	-5.49	9.39	277.32	154.79	-22.56	-3.24
453	170.88	-17.43	25.53	-0.48	-6.14	7.14	277.81	152.42	-14.39	-2.77
454	141.27	-15.07	37.57	-0.63	-5.91	6.36	277.76	149.91	-8	-2.36
455	114.27	-15.47	37.04	-0.92	-5.17	6.25	277.02	147.7	-3.14	-1.86
456	74.86	-12.64	57.13	1.3	-4.07	6.23	276.47	144.45	-0.12	-0.9
457	24.58	-31.62	55.2	-1.52	-2.72	8	275.13	141.25	0.99	0.34
458	-23.76	-9.28	63.46	0.69	0.79	9.58	275.02	137.09	0.28	2.05
459	-52.54	-12.5	-71.04	4.39	7.61	12.53	275.47	141.12	-1.3	1.98
460	-176.73	49.87	9.6	-1.03	-6.19	13.18	281.79	141.73	-13.41	-3.32
461	-94.03	26.63	-0.54	-4.32	-5.77	12.57	283.85	142.49	-20.63	-6.34
462	-42.11	20.79	2.85	-1.89	-3.75	9.66	286.99	142.27	-24.07	-9.34
463	-18.93	-12.85	-0.54	-1.37	-4.01	9.34	286.11	142.42	-23.19	-7.73
464	-6.36	-8.15	0.34	-0.71	-4.18	9.21	286.35	142.54	-20.9	-4.8
465	-2.41	3.21	2.68	-1.14	-3.55	8.94	286.43	141.95	-21.38	-6.36
466	-5.07	-10.76	-3.21	-1.04	-3.68	8.95	285.11	142.55	-21.88	-5.12
467	-2.32	-8.16	-4.45	-0.95	-3.94	8.93	287.04	142.25	-22.08	-6.03
468	2.41	-3.82	-3.87	-0.75	-3.65	8.83	285.56	142.48	-20.5	-4.65
469	-0.93	-5.89	-3.68	-0.77	-3.81	8.96	285.24	142.15	-20.6	-5.65
470	-0.03	-3.67	-1.96	-0.66	-3.76	8.98	283.89	142.74	-20.42	-4.16
471	-0.17	-1.47	-0.61	-0.67	-3.81	8.96	285.69	143.05	-21.57	-4.21
472	1.42	1.16	0.31	-0.65	-3.81	8.99	284.61	142.81	-20.37	-4.02
473	-0.49	-0.35	-0.23	-0.81	-3.68	8.96	284.7	142.32	-20.3	-5.17
474	-1.09	0.03	0.24	-0.66	-4.12	8.92	285.1	142.75	-21.11	-4.62
475	-3.24	-4.37	-0.71	-0.78	-3.8	8.93	284.11	143.28	-21.52	-3.47
476	-2.57	-2.95	-1	-0.67	-4.06	8.89	284.86	142.86	-21.11	-4.15
477	-1.5	-2.44	-0.57	-0.64	-3.88	8.89	285.08	143.43	-21.3	-2.82
478	-0.25	-1.39	-0.6	-0.67	-3.84	8.94	283.92	142.97	-20.9	-3.66
479	-1.03	-1.78	-0.52	-0.62	-3.92	8.88	284.65	142.71	-22.07	-5.08
480	-0.84	-1.71	-1.18	-0.63	-4.01	9	283.92	143.24	-21.47	-3.45
481	-0.34	-1.63	-0.72	-0.67	-3.9	8.97	285.27	142.75	-21.12	-4.38
482	0.01	-1.72	-0.93	-0.6	-3.95	8.93	284.58	143.28	-21.26	-3.2
483	0.21	-1.81	-0.59	-0.6	-4.03	8.93	285.89	142.8	-21.01	-4.17
484	0.74	-1.39	-0.62	-0.61	-3.92	8.86	285.62	142.85	-20.89	-3.97
485	0.16	-1.51	-0.73	-0.63	-3.94	8.92	285.52	143.13	-21.97	-4.04
486	0.02	-1.15	-0.57	-0.63	-3.95	8.95	283.6	143.01	-20.67	-3.44
487	0.27	-1.41	-0.68	-0.61	-3.98	8.9	284.88	143.02	-21.95	-4.28
488	0.37	-1.02	-0.28	-0.61	-3.98	8.91	283.02	142.97	-20.6	-3.48
489	0.22	-0.93	-0.23	-0.64	-3.97	8.85	283.72	142.96	-21.88	-4.38
490	0.19	-1.19	-0.6	-0.61	-3.97	8.93	284.14	142.94	-20.52	-3.5
491	0.16	-1.3	-0.69	-0.62	-3.96	8.93	282.81	143.02	-21.79	-4.19
492	0.41	-1.54	-0.58	-0.63	-3.97	8.88	283.81	142.85	-20.48	-3.68
493	0.21	-1.56	-1.03	-0.62	-3.9	8.97	284.45	143	-21.7	-4.18
494	0.24	-1.45	-0.85	-0.62	-3.95	8.95	284.63	142.93	-20.36	-3.44
495	0.07	-1.49	-0.79	-0.61	-3.92	8.93	283.94	143.03	-21.6	-4.07
496	-0.28	-1.23	-0.6	-0.58	-3.92	8.98	284.13	143.38	-20.55	-2.49
497	0.08	-1.15	-0.5	-0.62	-3.93	8.87	284.31	142.95	-21.24	-4.01
498	0.07	-1.28	-0.67	-0.59	-3.94	8.89	284.39	143.46	-21.62	-3.05
499	-0.02	-1.18	-0.66	-0.61	-3.94	8.99	283.68	142.96	-21.35	-4.09
500	-0.42	-1.23	-0.47	-0.61	-3.95	8.85	284.57	143.4	-20.54	-2.4
501	-0.56	-1.16	-0.66	-0.61	-4	8.95	283.29	143.02	-21.35	-3.9
