435	5.99	2.18	7.27	0.68	1.67	10.58	276.85
436	12.4	2.49	10	0.53	2.34	9.54	277.37
437	3.82	6.09	12.11	0.02	2.51	10.61	277.69
438	9.79	8.11	11.07	0.5	2.43	9.3	277.44
439	1.02	2.9	8.82	0.66	2.25	9.35	278
440	-8.81	1.9	5.81	0.36	1.49	10.3	277.23
441	-10.11	-4.49	8.51	0.18	1.81	8.98	277.53
442	-20.51	-31.31	5.35	1.45	1.63	8.98	277.16
443	-30.83	-18.79	12.77	-0.43	1.45	8.81	276.41
444	-39.26	8.51	22.54	0.48	2	9.92	276.63
445	-59.55	7.74	-10.05	-1.67	-0.51	11.01	276.39
446	-64.73	-11.37	5.13	1.59	-0.56	10.4	276.48
447	-51.49	10.98	-1.15	1.52	-0.42	9.43	277.6
448	-51.16	19.07	-3.94	0.6	-1.05	10.08	278.74
449	-43.6	18.65	-5.26	0.02	-3.59	9.77	279.17
450	-21.01	-0.54	-2.3	-0.67	-2.23	10.68	279.33
451	-2.95	-6.39	-1.11	0.41	-1.52	10.16	277.8
452	-0.59	-3.78	-0.84	0.19	-0.88	10.07	278.62
453	-3.22	-5.82	-0.13	0.13	-1.39	9.73	278.85
454	-0.38	-7.61	-0.59	0.54	-1.44	9.91	277.54
455	1.32	-2.16	0.23	0.52	-1.3	9.79	277.95
456	2.06	1.36	0.4	0.41	-1.38	9.89	278.02
457	2.97	-0.28	0.14	0.33	-1.28	9.91	278.59
458	1.91	-3.56	-0.62	0.34	-1.36	9.71	278.05
459	2.1	-3.18	-0.84	0.41	-1.4	9.77	277.95
460	2.86	-0.13	-0.72	0.68	-1.21	9.76	277.55
461	3.05	1.23	-0.91	0.35	-1.17	9.72	277.15
462	2.55	-1.7	-1.4	0.37	-1.25	9.75	277.37
463	2.95	-5.18	-1.72	0.34	-1.16	9.75	275.58
464	2.69	-7.25	-2.73	0.41	-1.18	9.78	276.9
465	2.93	-5.29	-2.48	0.57	-1.12	9.8	273.23
466	2.46	-3.26	-1.72	0.44	-1	9.79	276.91
467	0.4	-6.29	-2.7	0.49	-1.17	9.72	275.71
468	-1.13	-10.19	-3.47	0.52	-1.2	9.81	275.27
469	-0.93	-9.11	-2.71	0.69	-1.17	9.71	275.87
470	-1.36	-8.38	-2.33	0.83	-1.15	9.85	274.95
471	-2.22	-8	-1.91	0.79	-1	9.84	275.1
472	-7.6	-12.16	-2.8	0.56	-1.04	9.89	274.56
473	-12.67	-19.37	-2.14	1	-1.46	10.57	273.28
474	-11.24	-25.39	2.49	1.49	-1.53	10.61	271.56
475	-13.26	-33.78	-13.94	2.4	-2.81	11.83	271.22
476	-10.08	-16.46	-52.94	1.26	-1.34	10.17	268.67
477	-25.65	-18.29	-62.78	2.21	0.06	10.09	265.65
478	-25.93	-21.52	-63.7	-0.67	-0.02	9.01	263.36
479	-30.67	-5.04	-11.52	0.26	-0.73	9.89	263.13
480	-15.44	8.23	12.98	2.06	-0.76	9.5	264.22
481	-9.13	4.68	2.02	2.59	-2.29	10.96	265.75
482	-9.15	5.38	-0.99	1.16	-2.18	10.69	264.5
483	-12.46	17.16	9.82	1.14	-2.16	10.15	267.17
484	-12.71	16.49	1.73	1.84	-1.8	9.92	268.39
485	-3.83	17.76	1.55	1	-1.33	10.5	268.88
486	13.47	17.26	-6.34	1.32	-0.78	9.07	270.78
487	27.14	16.55	-1.49	0.75	-0.67	8.98	271.38
488	48.47	21.51	14.51	0.98	-0.86	8.68	272.33
489	61.58	27.25	23.54	0.83	-1.36	8.69	274.46
490	69.85	32.73	29.32	1.16	-1.79	8.6	276.52
491	73.11	28.56	27.53	1.06	-1.7	8.06	277.14
492	69.17	21.32	24.13	0.91	-1.7	9.04	277.92
493	69.57	19.33	25.39	0.54	-1.6	8.95	278.56
494	65	22.07	29.77	0.7	-1.38	8.91	279.41
495	48.88	11.74	34.19	0.87	-1.52	10.08	279.56
496	46.8	0.39	34.34	0.61	-0.85	9.38	279.17
497	26.72	-1.19	40.55	0.56	-0.49	10.37	279.41
498	7.82	-0.38	27.18	1.06	0.77	9.48	279.28
499	-3.48	2.75	13.29	-0.06	1.15	10.08	279.56
500	-6.23	4.09	10.83	0.36	2.29	9.96	279.01
501	-8.33	-2.44	4.06	0.71	3.02	10.56	279.19
502	-4.18	-5.51	-2.5	-0.29	2.56	9.69	279.19
503	-3.93	-2.91	9.51	-0.56	2.56	9.58	279.61
504	-4.71	-2.91	6.48	0.29	2.16	10.09	279.26
505	-3.26	-4.57	5.2	0.45	1.77	9.52	279
506	-8.94	-3.07	0.26	0.33	2.21	9.7	279.52
507	-9.8	-1.61	-9.48	-0.2	2.29	9.16	279.58
508	-17.68	-2.24	-3.38	0	1.73	9.54	279.5
509	-25.88	-2.62	-2.52	0.67	2.4	9.29	279.47
510	-46.93	5.13	-3.25	0.4	1.95	9.27	278.94
511	-55.49	13.8	-8.54	1.11	-0.4	9.19	280.57
512	-45.35	-3.45	-5.91	-2	1.08	7.85	280.62
513	-68.47	-5.21	5.66	0.96	-1.95	11.48	281.02
514	-25.49	3.94	-4.1	-0.03	-0.4	9.77	280.93
515	-29.36	3.66	-0.03	0.01	-1.14	10.15	281.35
516	-23.3	6.92	-0.4	-0.07	-0.92	9.81	281.78
517	-15.41	1.29	-0.25	-0.49	-0.76	9.59	282.13
518	-20.71	-10.47	-1.28	-0.02	-1.51	10.01	282.06
519	-12.02	-8.88	-0.06	0.02	-1.43	9.93	281.1
520	-9.25	-11.14	-0.85	-0.28	-1.36	10.15	280.64
521	-4.86	-12.28	-1.41	0.6	-1.3	9.76	280.91
522	-1.5	-11.39	-2.37	0.54	-1.48	9.78	280.23
523	-0.13	-6.55	-1.71	0.61	-1.55	9.83	280.05
524	0.52	-3.41	-0.52	0.33	-1.47	9.75	280.67
525	0.21	-7.03	-1.57	0.34	-1.45	9.79	279.06
526	-1.31	-7.25	-1.56	0.6	-1.43	9.81	279.5
527	-0.88	-5.28	-1.51	0.7	-1.52	9.73	279.78
528	1.54	-1.91	-0.89	0.5	-1.46	9.7	279.24
529	2.35	-4.87	-1.44	0.52	-1.43	9.7	279.02
530	2.72	-6.91	-1.34	0.6	-1.41	9.75	278.2
531	2.57	-6.35	-1	0.78	-1.43	9.7	278.14
532	2.2	-5.73	-0.94	0.67	-1.4	9.77	278.88
533	2.56	-3.71	-0.16	0.97	-1.38	9.77	277.64
534	3.98	2.07	0.88	0.82	-1.35	9.76	278.3
535	4.89	2.09	0.45	0.63	-1.26	9.77	278.34
536	3.45	0.02	0.03	0.6	-1.28	9.7	278.17
537	2.64	-2.28	-0.93	0.63	-1.28	9.73	278.59
538	1.52	-2.5	-0.85	0.71	-1.21	9.77	278.23
539	1.38	-1.89	-1.03	0.77	-1.3	9.72	279.02
540	1.68	-0.82	-0.9	0.78	-1.29	9.7	278.5
541	1.37	-0.89	-1.11	0.47	-1.17	9.75	279.05
542	0.49	-3.24	-1.31	0.56	-1.15	9.76	278.19
543	-0.89	-5.51	-1.84	0.75	-1.26	9.72	277.94
544	-0.92	-5.09	-1.44	0.76	-1.27	9.76	277.3
545	-1.05	-3.37	-0.95	0.85	-1.24	9.8	278.32
546	-0.71	-4.96	-1.09	0.82	-1.31	9.75	278
547	0.28	-4.41	-1.17	0.85	-1.3	9.7	278.64
548	1.23	-2.39	-0.98	0.89	-1.3	9.77	278.06
549	1.05	-0.71	-0.25	0.89	-1.27	9.75	278.51
550	0.83	-0.45	-0.52	0.86	-1.3	9.7	276.99
551	-0.07	-0.51	-0.32	0.83	-1.23	9.77	278.14
552	0.17	-1.28	-0.81	0.82	-1.27	9.7	277.46
553	0.38	-1.5	-0.34	0.88	-1.26	9.73	277.63
554	0.57	-1.2	-1.01	0.96	-1.27	9.76	277.78
555	0.3	-0.6	-0.46	0.91	-1.32	9.69	278.63
556	0.71	-0.92	-0.49	0.83	-1.28	9.69	277.46
557	0.85	-1.47	-0.6	0.92	-1.26	9.76	277.66
558	0.64	-0.51	-0.05	0.92	-1.31	9.77	278.22
559	0.59	-2.16	-0.38	0.72	-1.22	9.78	278.15
560	0.1	-3.66	-0.76	0.8	-1.26	9.73	277.74
561	0.57	-2.86	-0.95	0.96	-1.27	9.76	276.93
562	0.75	-2.17	-1.06	1	-1.29	9.7	277.51
563	0.52	-0.9	-0.95	0.95	-1.23	9.72	277.87
564	0.83	-1.11	-0.62	0.88	-1.24	9.69	277.77
565	0.79	-0.92	-0.49	0.88	-1.24	9.77	277.04
566	0.63	-1.12	-0.68	0.87	-1.28	9.73	278.64
567	0.37	-1	-0.68	0.93	-1.21	9.76	278.04
568	0.6	-0.88	-0.58	0.9	-1.25	9.76	278.01
569	0.79	-0.95	-0.69	0.9	-1.23	9.7	277.93
570	0.84	-0.52	-0.67	0.82	-1.3	9.7	278.1
571	0.65	-1.07	-0.52	0.91	-1.23	9.75	277.74
